,0
1299, qmail| workflow| nagios| windows server| networking| mysql| monitoring| redhat| maintaining| centos
1300, Real Estate Construction| Project Management| Interpersonal Communication| Communication Skills| Project Manager| Project Coordinator| site coordinator
1301, Sales Management| Team Management| Road Shows| Client Acquisition| Region| Btl| Events
1302, Equity| Currency| Mutual Funds| Commodities| Stock Broking| New Client Acquisition| Business Generation| Channel Distribution| Team Management| team handling| sales
1303, sales planning| marketing| team handling| customer relationship| relationship management| customer complaints| customer handling| territory management
1304, Client coordination| Back office| Electronics| UPS| Sales Coordinator
1305, Cash Handling| Cashier Activities| Day Book| Cashier| Restaurant| CSAT
1306, Voice process| bpo| process| Website sales| Outbound process| cce| web sales| sales executive| customer care executive
1307, website| facebook| online| Twitter| seo| internet| search engine optimisation
1308, jquery| git| microsoft sql server| net asp net| software| testing| ado.net| microsoft| tools| sql| unit tests| database| application| web| design| .net| object oriented programming| support| programming
1309, technical sales| international bpo| voice process
1310, project management| management consulting| business transformation| strategy consulting| change management| sales strategy| top management
1311, Front Office Executive
1312, statutory audit| financial control| internal control| financial reporting| auditing| accounting| finance| financial statements
1313, Inbound calls| Technical support| Target| process| Technical| Bonus| Business Executive
1314, event production| Client Servicing| event operation| mice| events| conferences| event coordinator
1315, LDAP| System Implementation| SailPoint| Application Integration| SAML| ADFS| Active Directory| OAuth| Kerberos| iAM| RDBMS| Application Server
1316, MySQL| Javascript| UML| server| css| Technical writing| html5| bootstrap| microsoft| Technical support| sql| cloud| ui| web| design| asp.net| mvc| api| architecture| level| Visual Studio| quality| MS SQL| infrastructure| .net| agile| angularjs| aws
1317, professor activities| housekeeping| hotel management| Nutrition
1318, jQuery| UI| HTML5| Javascript| Bootstrap| AJAX| CSS3
1319, Customer Relationship| telecaller| Relationship Management| customer care officer| Telecalling| Cold Calling| telemarketing| customer support officer| Marketing| CRM| MAR| customer care executive
1320, BPO| Outbound| Technical support| Sales
1321, customer support| support service| field support| team| management| supervisor| self motivated| continuous improvement| give| enthusiastic
1322, MCSA| bca| software| networking| mca| CCNA| telecommunication| system administrator| network administrator| mcse| diploma| electronics engineering| ec| hardware| freshers| network engineer| dns| windows| College| system admin| n+
1323, Cash Management Services| Business Banking| Wealth Management| Sales| Insurance| Fixed Deposits| Working Capital| Operations| Current| Branch Banking
1324, Method validation| bioanalytical| Research| Research Associate| HPLC
1325, Production Supervisor| Electricals
1326, relationship manager| Client Onboarding| Equity Advisory| telesales| dealer| onboarding
1327, blogs| off - page optimization| seo| SEO Manager| on - page optimization
1328, Administration| Secretarial activities| Computer literate| Travel management| Scheduling| Forex| MS Office Powerpoint| Copyright| Agile| Administrative assistance
1329,Training|Grievance Handling|Management Services|Healthcare Management|Action Plan|Performance Improvement|Night Shift|People Management|Employee Retention
1330, Management accounting| Accounting| VAT| Book Keeping| SAGE| Tax returns
1331, android sdk| java| software development| framework| android| sdk| core java
1332, Unix| Technical Consultant| PL - SQL| Oracle SOA| SQL| R12| Oracle SCM| XML| Oracle EBS| Oracle Reports| Oracle Forms
1333, business development| business development executive| business development manager| sales business development| field sales| operation team| marketing| bd| bdm| Sales| Field Sales Executive| field sales officer| Sales Executive
1334, Automation| Instrumentation| Sales Coordinator| Marketing Coordinator| Electricals
1335, Communication Skills| voice process| inbound| english| hindi| outbound process
1336, Screening| Hiring| HR| Global Sourcing| Business Development| RFP| Workforce Planning| Recruitment| Talent Acquisition| Onboarding
1337, Usage| PDF| C| Social media| Cash handling| Database| Customer service| Merchandising| Advertising
1338, L3 Protocols| L2| Python| IP Networking| Microservices
1339, C| Six Sigma| Python| assembly language| HTML| SQL| PMP| web| JavaScript| .NET| developer| Oracle
1340, international bpo| team leading| team manager| wipro| attrition management| tl| teleperformance| shrinkage
1341, marketing executive| Sales| distributors| customer profiling| sales strategy| market research| Business Development| sales executive
1342, call| receptionist| calls| calling| handling| reception| primary
1343, Marketing| market research| customer profiling| sales executive| marketing executive| distributors| Business Development| sales strategy
1344, Chef| cook| executive sous chef
1345, digital marketing| seo specialist| advertising agency| online marketing| seo| seo expert| facebook marketing
1346, accounting functions| auditing| cma| ca| commerce| ipcc
1347, accounting| finance| financial reporting| statutory compliance| gst| vat
1348, Receptionist| front office executive| Front Office| Receptionist Activities| front desk executive| Telecalling| telemarketing
1349, Server Support| Networking| ISA| Windows Nt Server| Technical Support| DNS| Hyper - V| SCCM| DHCP| Active Directory
1350, digital marketing| seo| social media marketing| content marketing| email marketing| sem| google analytics| campaign management| facebook| media management
1351, Analytical| Consulting| Product management| SAS| Analytics| Computer science| Operations research| Econometrics| Field operations| Business analytics
1352, CATIA| AutoCAD| Pressure vessels| Mechanical| Primavera| PSCAD
1353, J2Ee| Core Java| jQuery| ERP| Tomcat| Eclipse| Open source| Selenium| Computer science| OFBIZ
1354, Relationship management| Risk analytics| Coding| Risk assessment| Workflow| Risk management| Business intelligence| Stakeholder management| Forecasting| Python
1355, Mentor| SPI
1356, Analytics| Macros| Business process| Service operations| Analytical| Automation| Supply chain operations| Analytical skills| Supply chain solutions
1357, Statutory Audit| stat audit
1358, sales| marketing| freight forwarding
1359, Chief Executive Officer| Networking| Python| Distribution system| Data processing| Team building| big data| Cloud| Operating systems| AWS
1360, Construction| Civil| Time management| Electricals
1361, design| c++| C| java| MySQL| JavaScript| HTML| javascript
1362, jQuery| UI| HTML5| Javascript| Bootstrap| AJAX| CSS3
1363, Customer support| Recruitment| Product support| Salesforce| Product management| MS Outlook| Computer networking| Software support| Excel| MS Word
1364, Software Testing| Manula Testing
1365, Business Intelligence| Software Development| System Architecture| Technical Design| Data Warehousing| ETL| Business System| Product Life Cycle| SQL| Data Mapping
1366,sales analysis|online marketing|marketing campaigns|inventory management|marketing strategy|mis reporting|product pricing|business planning|Ecommerce Development|ecommerce business
1367, eee| business development| manager| hr| salary
1368, Editing| proof reading| content writer| editor| Articles| Article Writing| Content Editor| Journalism| Mass Communication| Copywriter| Associate Editor| Sub Editor| English Writing| Research| Social Media
1369,Network Planning|Core Java|Capacity Management|Networking|Weblogic|PLSQL|WSDL|Oracle|Web Services
1370,arm processor|c|device drivers|embedded linux|linux kernel|ipc
1371, BPO| Manpower Planning| Communication Skills| International Clients| OD| Human Resource Management| HR| Bulk Hiring| KPO| Recruitment
1372, microsoft dynamics ax| strategy implementation| proposal development| business development| resource planning| cost management| enterprise applications| data integrity| microsoft applications| process design| technical consultant
1373, Business solutions| Project delivery| Conceptualization| Green field projects| Gap analysis| PDF| Regulatory compliance| account mining| Delivery Lead| Oracle Retail
1374, BPO| Customer Service| voice process| voice support| Calling| Domestic BPO| customer care| Service Sales| call center| customer support
1375, BPO| Outbound| English| Email| Inbound calls| Customer service| Troubleshooting| Technical support| Recruitment| Comp
1376, MVC| ASP.Net MVC
1377, receptionist activities
1378, cnc| cnc operator| cnc maintenance| cnc programming
1379, communication trainer| accent trainer| Accent| voice trainer| Training| Accent Training| voice coach| team leader| leading team| Team Leading| voice accent trainer
1380, Customer service| Automation| Branch banking| Outsourcing| Business analytics| Customer engagement| Legal compliance| Market risk| Customer experience| Process re-engineering
1381, Mining| ERP| Analytics| ERP Executive| Payroll software| Database| IT sales| Business Development Executive| Sales achievement
1382, Java| CSS| Rest| Spring Mvc| Javascript| HTML| JPA| Spring Boot| JQuery| Web Services
1383, Subject Matter Expertise
1384,Accounting|Finance|Financial Reporting|Forecasting|Budgeting
1385, PHP| Android| SEO| Facebook| Pharma| Email| Architecture| mbbs| Linkedin| Usage
1386, Monthly Reports| Maintenance| Technician Activities| Water Quality
1387, project sales| Architects| Sales Operations| Sales Management| distributor| interior designers| Area Management| contractors| Area| Developers| consultants| dealer| territory management| Sales Manager
1388, WCF| XAML| MVVM| ADO.Net| LINQ| ASP.Net MVC| C#| SQL Server| Javascript| MVP| JSON| jquery| ajax| css| html| xml| API
1389, Microstrategy| Business Intelligence| Cognos| Business Objects| Tableau| AWS| Python| SQL
1390, Outbound| Customer service| Technical support| Sales| Senior Executive| Inbound calls| Inbound voice process| US shift| Antivirus| Comp
1391, spring boot| spring security| spring mvc
1392, operations| process management| TOEFL| banking process| communication skills| customer experience| ms office
1393, android sdk| java| software development| framework| android| sdk| core java
1394, set| eee| interpersonal skills| selling| sales marketing| travel| marketing management| hardware
1395, bpo| call centre| customer service executive| telecaller| csr| call center bpo| customer support executive| customer care officer| customer service representative| call center| customer care executive
1396, Copyright| Customer Service Representative| CV| Customer service| Security| Troubleshooting| CCTV
1397, Outbound| Sales| Project management| Analytical| Sales Lead| Automation tools| Sales process| marketing automation
1398, Front office| Data analysis| Back Office Computer Operator| Software project management| Strategy development| Management systems| Advertising| Executive| Research
1399, Sales| Business Development| Change Management| Mobile| mobiles| handset| mobile handset| Marketing| Relationship Management| Distribution Management| channel management| dealer management| Retailer
1400, SQL| Linux| Windows| Change management| Information technology| Computer science| Coding| Android| Application development| Solution architecture
1401, marketing executive| distributors| customer profiling| sales strategy| market research| Business Development| sales executive
1402, digital marketing| international sales| international marketing| international business development| business development| Export Marketing
1403, api| java| mobile application| javascript| android| css3| sqlite| jquery mobile| android sdk| data transformation
1404, Business Analyst| Business analysis| Salesforce.com| Microsoft Dynamics| Real estate| CRM
1405,nan
1406, Software Testing| Manual Testing| QA
1407, General Manager Maintenance| Service| ISO| Printing| Stores| Technical support| Plant operations| Scheduling| Monitoring| Predictive maintenance
1408, customer marketing| customer acquisition| sales| sales head| key account management| b2b sales| corporate sales| sales planning
1409, Business communication| Analytical skills| Business objects| Team management| management| Transition management| Trend analysis| Variance analysis| Analytics
1410, Graphics| C++| Windows OS| Linux| high performance computing| Test cases| System software| Gaming| FreeBSD
1411, AdWords| Web development| SEM| content marketing| Research| Management| SEO| Advertising| Analytics
1412, Articulate Storyline
1413, Testing| C++| MATLAB| Automotive| Simulink| CGI| Infotainment| qml| 32 bit microcontrollers| HMI
1414, Javascript| Java| Servlets| XML| SQL| HL7| Database Design| Code Review| Life Cycle| Application Design
1415, Unix| Aix| ERP| Change management| Solaris| Social media| Disaster recovery| Problem management| Oracle DBA| SAP Basis
1416, Training| Mail| Operations planning| Online branding| IT sales| Business Development Executive| Vendor| Business Executive| Analytics| WHO
1417, C#| CSS| XML| Asp Net| Javascript| Web Application| MS SQL Server| .Net| MVC| ASP.Net MVC| JQuery| Ajax
1418, Compliance| Taxation| direct taxation| Indirect Taxation
1419, csr activities| labour laws| hr| union| Industrial Relation| industrial relations
1420, Android| Troubleshooting| Middleware| Firmware| SOC| Linux kernel| Bluetooth| Computer science| Test scripts| Test strategy
1421, RTOS| VXWORKS| C| Device Drivers| boot loader| kernel| embedded C| bsp
1422, Solid Works| PLM| 3D| 2D
1423, Call Quality| Training Needs| ISO 9001| Feedback| Quality Analysis| Pareto Analysis| Continuous Improvement| Customer Satisfaction| Process Improvement Initiatives| Lean Six Sigma
1424,Execution|Project Management|AO engagement|Monitoring Tools|Delivery Management|Stakeholder Management|System Monitoring
1425, X - Ray| Medical Transcription| Ultrasound| CT Scan
1426, Linux Administration| linux driver| IT Helpdesk| Linux| Technician| Technical Support| Technical Support Engineer| Linux System Administration| Software| Linux Device Drivers
1427, jQuery| Web technologies| Coding| TDD| Machine learning| Javascript| Data structures| Web designing| Customer support
1428, PPC| Email| Web analytics| Tools| Link exchange| Link building| SEO| Search engine optimization| Software services| Ideas
1429, Amadeus| Worldspan| Sabre| Galileo| Ticketing| Travel| GDS| Communication Skills| RDM| IATA| fares| International Ticketing| Travel Consultant| ticketing executive| reservation executive
1430, Cash Handling| Cashier Activities| Day Book| Cashier| Restaurant| CSAT
1431, Service| Technical support| Issue| Technical| Inbound calls| Bonus| Software
1432, Outbound| US shift| Technical support| Productivity| process| Technical| Inbound calls| employee referral| Bonus
1433, Graphic Designing
1434, Machine Learning| Analytics| Data Visualization| SQL| Statistics| Statistical Modeling| R| Solution Design| E| Sales| Proposals| Strategic Planning| Project Management
1435, operations management| mobilization| Resource Mobilization| general management| interview| Recruitment
1436, jquery| git| microsoft sql server| net asp net| software| testing| ado.net| microsoft| tools| sql| unit tests| database| application| web| design| .net| object oriented programming| support| programming
1437, T-SQL| Web technologies| data manipulation| MIS| XML| Data structures| System Analyst| JSON| Scripting
1438, Procurement| Business process| IT services| Automation| data services| Master data management| Consulting| Vendor| Troubleshooting| Business Executive
1439, Spring Boot| J2Ee| Core Java| Apache Tomcat| Rest| Microservices| Postgresql| Javascript| Design Patterns| MySQL
1440, C| Six Sigma| Python| assembly language| HTML| SQL| PMP| web| JavaScript| .NET| developer| Oracle
1441, travel sales consultant| amadeus| travel sales
1442, it hiring| IT Recruitment| it staffing
1443, Art Director
1444, Front office| Data analysis| Back Office Computer Operator| Software project management| Strategy development| Management systems| Advertising| Executive| Research
1445, jQuery| UI| HTML5| Javascript| Bootstrap| AJAX| CSS3
1446, GIT| Linux| Machine Learning| Python
1447,Life Sciences|medical|health|pharma|Phd|research|publications
1448, hard goods| merchandiser| Buying House
1449, Web services| C| Coding| OOAD| Debugging| ASP.Net| HTML| Telnet| ASP.Net MVC| Software services
1450, .Net| C#| Webservices| VB| WinForms| Javascript| jQuery| Design Patterns| WCF| .Net Architect
1451, bca| cold calling| bidding| academic| customer service| documentation| selling| web development| seo| mba
1452, asp.net| ado.net| MVC
1453, Taxation| Accounting| accounts executive| accounts assistant| Direct Tax| direct taxation
1454, Mobile| Android| Agile| GIT
1455, Cook| Analytics| French| HTML| Coding| SAN| Natural language processing| E-commerce| Javascript| DOM
1456, photoshop| animation| modeling| proactive| texturing| inorganic| skills| 3d studio| 3d studio max| good communication skills
1457, Unix| Automation| Project management| Debugging| Javascript| PHP| Perl| Windows| Python
1458, HR
1459, Saving Account| Sales| Casa| marketing executive| Sales Executive| Current Account| Sales Officer
1460, Java| core java| J2EE| Hibernate| Spring| LDAP| ADFS| Json| SOAP| jQuery| REST| Javascript| Java Web Services| Java Api| Advanced Java| MVC| Web Services| Open Source| SOA| Cloud| spring integration
1461, GIS| ISO 27001| HR| information system| process| ISO 9001| Information security management| GIS software| Management| Edge
1462, Data Structures| Algorithms| OOPS| Web Technologies| User Experience
1463, research analysis| cloud computing| machine learning| business intelligence
1464, mbbs| medical writing| bms| msc| scientific writing| narrative writing| internship| pv| documents
1465, DevOps| CI| CD| AWS| Ansible| Chef| Puppet| Jenkins| Git| Azure
1466, Outbound Sales| tele sales| Sales Executive Activities
1467, SQL| Application support| Incident management| Service management| Operations| Informatica| Support services| Teradata| Service level| Back office support
1468, design| android| erp| software| mvc| quality
1469, sales planning| marketing| team handling| customer relationship| relationship management| customer complaints| customer handling| territory management
1470, Outbound process| MIS| Lead generation| Retail| Excel| Finance| Research| Business Executive
1471, PDF| Email| Customer focus| Design development| Service| Doc| Business Executive| Application| Forecasting| Monitoring
1472, Manual Testing| Functional Testing| Regression Testing| Test Analysis| Test Engineering| Sanity Testing| Writing Test Cases| GUI Testing| QA Testing| Test Planning
1473, SEO| Social media marketing| Windows| Android| microsoft| CMS| Web development| Online marketing| Google AdWords| Google Analytics
1474, strategic marketing| marketing| sales head| marketing head| Operations| sales
1475, Procurement| Business process| IT services| Automation| data services| Master data management| Consulting| Vendor| Troubleshooting| Business Executive
1476, Chartered Accountant
1477, it hiring| IT Recruitment| it staffing
1478, risk assessments| risk management| system developments| audit| Operational Risk| Internal Auditing| accounting
1479, ajax| javascript| php| erp| website| development| software development| module| mca| application development| application| web| programming
1480, Client Management| Program Management| Project Management| Relationship Management| Client Servicing| Communication Management| Marketing Analysis| Account Management| Team Leading| Advertising
1481, mvc| javascript| jquery| asp.net| c#| .net| Entity Framework
1482, Consulting| Windows| Monitoring| Performance tuning| operational support| Testing tools| WebDynPro| Information technology| ABAP
1483,Java|Angular JS|Hibernate|Core Java|Technical Leader|Technical|Javascript|Spring|JQuery|JS framework
1484, Linux Administration| linux driver| IT Helpdesk| Linux| Technician| Technical Support| Technical Support Engineer| Linux System Administration| Software| Linux Device Drivers
1485, Java| JavaJ2EE| JBPM| SQL
1486, Government Liaison
1487, Wireless| Network Infrastructure| QOS| WAN| VPN| Solarwinds| Network Support| Call Manager| Cisco Networking| Switching
1488, Team Management| Project Execution| Program Management| Customer Experience| Data Analytics| Supply Chain| Operations Planning
1489,networking|Network|Lead|Network|Lead|Network|Network|Lead|Network|networking|Lead|Leading|Network|Lead|Network|Lead|Network|Leading|Lead|Network|Network|Lead|Network|Lead|lead|Lead|Network|Network|Lead|Network|Network|Network|Lead|Networking|Lead|Lead|Network|Lead|Networking|Lead|Lead|Network|Network|Lead|Network|Networking|Lead|Lead|Lead|Lead|Network|Network|Lead
1490, Python| MySQL| Redis| NoSQL| Django| MongoDB| Postgresql| Data Structures| AWS| Algorithms
1491, Analytics| SQL| CRM| Data modeling| Cognos| Python| data cleansing| Performance optimization| Data analysis| Excel
1492, technical support| support services| application support| communication skills| voice based process| semi voice| semi voice process
1493, Android| Troubleshooting| Middleware| Firmware| SOC| Linux kernel| Bluetooth| Computer science| Test scripts| Test strategy
1494, Automation| Business analysis| Analytics| SQL| Tracking| Microsoft Excel| Continuous improvement| Browsing
1495, Auditing| Reconciliation| Direct tax| General accounting| Income tax| BPO| Fixed assets| MS Office| Tally ERP| ITES
1496, Housekeeping| Supervisor| General administration| Personnel administration| General Administrator| Archiving| debit| Cost
1497,Blended Process|BPO|Bcom|BBA|telecaller|Customer Service|Genpact|Non Voice Process|Gurgaon|Voice Process|HCL|Cogent|Customer Support|media management|Tech Mahindra|Domestic BPO|Blended|social media|Delhi NCR|communication skills|International BPO|BA
1498, Government Liaison
1499, project management| product management| business reporting| problem solving| user experience| mobile banking| communication skills
1500, business development| business development executive| business development manager| sales business development| field sales| operation team| marketing| bd| bdm| Sales| Field Sales Executive| field sales officer| Sales Executive
